departamento;provincia;ubigeo;tecnologia_consultada;empresa;tecnologia_operador;info_de_cobertura;area_total_cubierta;area_garantizada;area_adicional;area_total_cubierta_global;area_total_garantizada_global;distrito
Lambayeque;Chiclayo;140119;4g;movistar;4g;"{""area_garant"": 74.1084, ""area_adicio"": 84.6045}";175.944;74.1084;84.6045;100;86.514702808733;Pucala
Lambayeque;Chiclayo;140119;5g;bitel;5g;"{""area_garant"": 0, ""area_adicio"": 0}";175.944;0;0;0;0;Pucala
Lambayeque;Chiclayo;140119;5g;claro;5g;"{""area_garant"": 0, ""area_adicio"": 0}";175.944;0;0;0;0;Pucala
Lambayeque;Chiclayo;140119;5g;entel;5g;"{""area_garant"": 0, ""area_adicio"": 0}";175.944;0;0;0;0;Pucala
Lambayeque;Chiclayo;140119;5g;movistar;5g;"{""area_garant"": 0, ""area_adicio"": 0}";175.944;0;0;0;0;Pucala
Lambayeque;Chiclayo;140120;2g;bitel;2g;"{""area_garant"": 0, ""area_adicio"": 0}";126.4221;0;0;99.60520205819;54.923866271552;Tuman
Lambayeque;Chiclayo;140120;2g;claro;2g;"{""area_garant"": 9.53, ""area_adicio"": 97.0401}";126.4221;9.53;97.0401;99.60520205819;54.923866271552;Tuman
Lambayeque;Chiclayo;140120;2g;entel;2g;"{""area_garant"": 0, ""area_adicio"": 98.1392}";126.4221;0;98.1392;99.60520205819;54.923866271552;Tuman
Lambayeque;Chiclayo;140120;2g;movistar;2g;"{""area_garant"": 54.4751, ""area_adicio"": 85.1403}";126.4221;54.4751;85.1403;99.60520205819;54.923866271552;Tuman
Lambayeque;Chiclayo;140120;3g;bitel;3g;"{""area_garant"": 87.1495, ""area_adicio"": 92.2899}";126.4221;87.1495;92.2899;99.640595872845;88.645590761494;Tuman
Lambayeque;Chiclayo;140120;3g;claro;3g;"{""area_garant"": 16.4262, ""area_adicio"": 94.3482}";126.4221;16.4262;94.3482;99.640595872845;88.645590761494;Tuman
Lambayeque;Chiclayo;140120;3g;entel;3g;"{""area_garant"": 0, ""area_adicio"": 94.762}";126.4221;0;94.762;99.640595872845;88.645590761494;Tuman
Lambayeque;Chiclayo;140120;3g;movistar;3g;"{""area_garant"": 87.3361, ""area_adicio"": 89.0373}";126.4221;87.3361;89.0373;99.640595872845;88.645590761494;Tuman
Lambayeque;Chiclayo;140120;4g;bitel;4g;"{""area_garant"": 86.3304, ""area_adicio"": 97.6158}";126.4221;86.3304;97.6158;99.925320402299;93.021248843391;Tuman
Lambayeque;Chiclayo;140120;4g;claro;4g;"{""area_garant"": 11.6849, ""area_adicio"": 77.8813}";126.4221;11.6849;77.8813;99.925320402299;93.021248843391;Tuman
Lambayeque;Chiclayo;140120;4g;entel;4g;"{""area_garant"": 0.5344, ""area_adicio"": 97.0994}";126.4221;0.5344;97.0994;99.925320402299;93.021248843391;Tuman
Lambayeque;Chiclayo;140120;4g;movistar;4g;"{""area_garant"": 85.6095, ""area_adicio"": 90.6865}";126.4221;85.6095;90.6865;99.925320402299;93.021248843391;Tuman
Lambayeque;Chiclayo;140120;5g;bitel;5g;"{""area_garant"": 0, ""area_adicio"": 0}";126.4221;0;0;0;0;Tuman
Lambayeque;Chiclayo;140120;5g;claro;5g;"{""area_garant"": 0, ""area_adicio"": 0}";126.4221;0;0;0;0;Tuman
Lambayeque;Chiclayo;140120;5g;entel;5g;"{""area_garant"": 0, ""area_adicio"": 0}";126.4221;0;0;0;0;Tuman
Lambayeque;Chiclayo;140120;5g;movistar;5g;"{""area_garant"": 0, ""area_adicio"": 0}";126.4221;0;0;0;0;Tuman
Lambayeque;Ferreñafe;140201;2g;bitel;2g;"{""area_garant"": 0, ""area_adicio"": 0}";60.6607;0;0;99.959308032959;69.413149519595;Ferreñafe
Lambayeque;Ferreñafe;140201;2g;claro;2g;"{""area_garant"": 17.7913, ""area_adicio"": 99.0534}";60.6607;17.7913;99.0534;99.959308032959;69.413149519595;Ferreñafe
Lambayeque;Ferreñafe;140201;2g;entel;2g;"{""area_garant"": 0, ""area_adicio"": 99.9564}";60.6607;0;99.9564;99.959308032959;69.413149519595;Ferreñafe
Lambayeque;Ferreñafe;140201;2g;movistar;2g;"{""area_garant"": 65.8886, ""area_adicio"": 98.0627}";60.6607;65.8886;98.0627;99.959308032959;69.413149519595;Ferreñafe
Lambayeque;Ferreñafe;140201;3g;bitel;3g;"{""area_garant"": 94.0295, ""area_adicio"": 99.695}";60.6607;94.0295;99.695;99.87699776102;99.225342537705;Ferreñafe
Lambayeque;Ferreñafe;140201;3g;claro;3g;"{""area_garant"": 13.2293, ""area_adicio"": 99.6167}";60.6607;13.2293;99.6167;99.87699776102;99.225342537705;Ferreñafe
Lambayeque;Ferreñafe;140201;3g;entel;3g;"{""area_garant"": 0, ""area_adicio"": 99.753}";60.6607;0;99.753;99.87699776102;99.225342537705;Ferreñafe
Lambayeque;Ferreñafe;140201;3g;movistar;3g;"{""area_garant"": 97.793, ""area_adicio"": 98.0502}";60.6607;97.793;98.0502;99.87699776102;99.225342537705;Ferreñafe
Lambayeque;Ferreñafe;140201;4g;bitel;4g;"{""area_garant"": 93.6679, ""area_adicio"": 100}";60.6607;93.6679;100;100;99.081218118558;Ferreñafe
Lambayeque;Ferreñafe;140201;4g;claro;4g;"{""area_garant"": 11.9538, ""area_adicio"": 92.2184}";60.6607;11.9538;92.2184;100;99.081218118558;Ferreñafe
Lambayeque;Ferreñafe;140201;4g;entel;4g;"{""area_garant"": 0.762, ""area_adicio"": 99.701}";60.6607;0.762;99.701;100;99.081218118558;Ferreñafe
Lambayeque;Ferreñafe;140201;4g;movistar;4g;"{""area_garant"": 97.4767, ""area_adicio"": 99.0698}";60.6607;97.4767;99.0698;100;99.081218118558;Ferreñafe
Lambayeque;Ferreñafe;140201;5g;bitel;5g;"{""area_garant"": 0, ""area_adicio"": 0}";60.6607;0;0;0;0;Ferreñafe
Lambayeque;Ferreñafe;140201;5g;claro;5g;"{""area_garant"": 0, ""area_adicio"": 0}";60.6607;0;0;0;0;Ferreñafe
Lambayeque;Ferreñafe;140201;5g;entel;5g;"{""area_garant"": 0, ""area_adicio"": 0}";60.6607;0;0;0;0;Ferreñafe
Lambayeque;Ferreñafe;140201;5g;movistar;5g;"{""area_garant"": 0, ""area_adicio"": 0}";60.6607;0;0;0;0;Ferreñafe
Lambayeque;Ferreñafe;140202;2g;bitel;2g;"{""area_garant"": 0, ""area_adicio"": 0}";290.1816;0;0;36.436083707767;9.8636416057123;Cañaris
Lambayeque;Ferreñafe;140202;2g;claro;2g;"{""area_garant"": 0, ""area_adicio"": 6.6883}";290.1816;0;6.6883;36.436083707767;9.8636416057123;Cañaris
Lambayeque;Ferreñafe;140202;2g;entel;2g;"{""area_garant"": 0, ""area_adicio"": 0}";290.1816;0;0;36.436083707767;9.8636416057123;Cañaris
Lambayeque;Ferreñafe;140202;2g;movistar;2g;"{""area_garant"": 9.8636, ""area_adicio"": 35.9024}";290.1816;9.8636;35.9024;36.436083707767;9.8636416057123;Cañaris
Lambayeque;Ferreñafe;140202;3g;bitel;3g;"{""area_garant"": 11.642, ""area_adicio"": 17.755}";290.1816;11.642;17.755;25.269429623824;14.013616875653;Cañaris
Lambayeque;Ferreñafe;140202;3g;claro;3g;"{""area_garant"": 0, ""area_adicio"": 4.6531}";290.1816;0;4.6531;25.269429623824;14.013616875653;Cañaris
Lambayeque;Ferreñafe;140202;3g;entel;3g;"{""area_garant"": 0, ""area_adicio"": 0}";290.1816;0;0;25.269429623824;14.013616875653;Cañaris
Lambayeque;Ferreñafe;140202;3g;movistar;3g;"{""area_garant"": 2.3716, ""area_adicio"": 2.8694}";290.1816;2.3716;2.8694;25.269429623824;14.013616875653;Cañaris
Lambayeque;Ferreñafe;140202;4g;bitel;4g;"{""area_garant"": 4.6932, ""area_adicio"": 16.982}";290.1816;4.6932;16.982;34.616519278997;6.7176611372344;Cañaris
Lambayeque;Ferreñafe;140202;4g;claro;4g;"{""area_garant"": 0, ""area_adicio"": 4.5613}";290.1816;0;4.5613;34.616519278997;6.7176611372344;Cañaris
Lambayeque;Ferreñafe;140202;4g;entel;4g;"{""area_garant"": 1.4707, ""area_adicio"": 8.8684}";290.1816;1.4707;8.8684;34.616519278997;6.7176611372344;Cañaris
Lambayeque;Ferreñafe;140202;4g;movistar;4g;"{""area_garant"": 1.1807, ""area_adicio"": 31.8928}";290.1816;1.1807;31.8928;34.616519278997;6.7176611372344;Cañaris
Lambayeque;Ferreñafe;140202;5g;bitel;5g;"{""area_garant"": 0, ""area_adicio"": 0}";290.1816;0;0;0;0;Cañaris
Lambayeque;Ferreñafe;140202;5g;claro;5g;"{""area_garant"": 0, ""area_adicio"": 0}";290.1816;0;0;0;0;Cañaris
Lambayeque;Ferreñafe;140202;5g;entel;5g;"{""area_garant"": 0, ""area_adicio"": 0}";290.1816;0;0;0;0;Cañaris
Lambayeque;Ferreñafe;140202;5g;movistar;5g;"{""area_garant"": 0, ""area_adicio"": 0}";290.1816;0;0;0;0;Cañaris
Lambayeque;Ferreñafe;140203;2g;bitel;2g;"{""area_garant"": 0, ""area_adicio"": 0}";437.397;0;0;68.175480342543;29.345655617423;Incahuasi
Lambayeque;Ferreñafe;140203;2g;claro;2g;"{""area_garant"": 7.8083, ""area_adicio"": 44.5603}";437.397;7.8083;44.5603;68.175480342543;29.345655617423;Incahuasi
Lambayeque;Ferreñafe;140203;2g;entel;2g;"{""area_garant"": 0, ""area_adicio"": 0}";437.397;0;0;68.175480342543;29.345655617423;Incahuasi
Lambayeque;Ferreñafe;140203;2g;movistar;2g;"{""area_garant"": 28.4857, ""area_adicio"": 67.1248}";437.397;28.4857;67.1248;68.175480342543;29.345655617423;Incahuasi
Lambayeque;Ferreñafe;140203;3g;bitel;3g;"{""area_garant"": 21.8761, ""area_adicio"": 48.9978}";437.397;21.8761;48.9978;63.320532182126;23.57015995912;Incahuasi
Lambayeque;Ferreñafe;140203;3g;claro;3g;"{""area_garant"": 4.9348, ""area_adicio"": 34.1571}";437.397;4.9348;34.1571;63.320532182126;23.57015995912;Incahuasi
Lambayeque;Ferreñafe;140203;3g;entel;3g;"{""area_garant"": 0, ""area_adicio"": 0}";437.397;0;0;63.320532182126;23.57015995912;Incahuasi
Lambayeque;Ferreñafe;140203;3g;movistar;3g;"{""area_garant"": 2.0076, ""area_adicio"": 5.1228}";437.397;2.0076;5.1228;63.320532182126;23.57015995912;Incahuasi
Lambayeque;Ferreñafe;140203;4g;bitel;4g;"{""area_garant"": 9.6917, ""area_adicio"": 34.9235}";437.397;9.6917;34.9235;71.808979708204;12.811490886665;Incahuasi
Lambayeque;Ferreñafe;140203;4g;claro;4g;"{""area_garant"": 4.7737, ""area_adicio"": 21.1033}";437.397;4.7737;21.1033;71.808979708204;12.811490886665;Incahuasi
Lambayeque;Ferreñafe;140203;4g;entel;4g;"{""area_garant"": 2.0135, ""area_adicio"": 67.3392}";437.397;2.0135;67.3392;71.808979708204;12.811490886665;Incahuasi
Lambayeque;Ferreñafe;140203;4g;movistar;4g;"{""area_garant"": 0.1694, ""area_adicio"": 11.7126}";437.397;0.1694;11.7126;71.808979708204;12.811490886665;Incahuasi
Lambayeque;Ferreñafe;140203;5g;bitel;5g;"{""area_garant"": 0, ""area_adicio"": 0}";437.397;0;0;0;0;Incahuasi
Lambayeque;Ferreñafe;140203;5g;claro;5g;"{""area_garant"": 0, ""area_adicio"": 0}";437.397;0;0;0;0;Incahuasi
Lambayeque;Ferreñafe;140203;5g;entel;5g;"{""area_garant"": 0, ""area_adicio"": 0}";437.397;0;0;0;0;Incahuasi
Lambayeque;Ferreñafe;140203;5g;movistar;5g;"{""area_garant"": 0, ""area_adicio"": 0}";437.397;0;0;0;0;Incahuasi
Lambayeque;Ferreñafe;140204;2g;bitel;2g;"{""area_garant"": 0, ""area_adicio"": 0}";210.6217;0;0;57.587380710791;0;Manuel Antonio Mesones Muro
Lambayeque;Ferreñafe;140204;2g;claro;2g;"{""area_garant"": 0, ""area_adicio"": 22.915}";210.6217;0;22.915;57.587380710791;0;Manuel Antonio Mesones Muro
Lambayeque;Ferreñafe;140204;2g;entel;2g;"{""area_garant"": 0, ""area_adicio"": 48.0546}";210.6217;0;48.0546;57.587380710791;0;Manuel Antonio Mesones Muro
Lambayeque;Ferreñafe;140204;2g;movistar;2g;"{""area_garant"": 0, ""area_adicio"": 0.6129}";210.6217;0;0.6129;57.587380710791;0;Manuel Antonio Mesones Muro
Lambayeque;Ferreñafe;140204;3g;bitel;3g;"{""area_garant"": 74.2456, ""area_adicio"": 89.4679}";210.6217;74.2456;89.4679;95.394108112284;78.165450862735;Manuel Antonio Mesones Muro
Lambayeque;Ferreñafe;140204;3g;claro;3g;"{""area_garant"": 43.7837, ""area_adicio"": 82.291}";210.6217;43.7837;82.291;95.394108112284;78.165450862735;Manuel Antonio Mesones Muro
Lambayeque;Ferreñafe;140204;3g;entel;3g;"{""area_garant"": 0, ""area_adicio"": 61.065}";210.6217;0;61.065;95.394108112284;78.165450862735;Manuel Antonio Mesones Muro
Lambayeque;Ferreñafe;140204;3g;movistar;3g;"{""area_garant"": 22.6096, ""area_adicio"": 58.9171}";210.6217;22.6096;58.9171;95.394108112284;78.165450862735;Manuel Antonio Mesones Muro
Lambayeque;Ferreñafe;140204;4g;bitel;4g;"{""area_garant"": 92.7948, ""area_adicio"": 99.8243}";210.6217;92.7948;99.8243;100;92.989202729848;Manuel Antonio Mesones Muro
Lambayeque;Ferreñafe;140204;4g;claro;4g;"{""area_garant"": 26.244, ""area_adicio"": 55.3102}";210.6217;26.244;55.3102;100;92.989202729848;Manuel Antonio Mesones Muro
Lambayeque;Ferreñafe;140204;4g;entel;4g;"{""area_garant"": 4.6889, ""area_adicio"": 92.4952}";210.6217;4.6889;92.4952;100;92.989202729848;Manuel Antonio Mesones Muro
Lambayeque;Ferreñafe;140204;4g;movistar;4g;"{""area_garant"": 3.4539, ""area_adicio"": 94.1043}";210.6217;3.4539;94.1043;100;92.989202729848;Manuel Antonio Mesones Muro
Lambayeque;Ferreñafe;140204;5g;bitel;5g;"{""area_garant"": 0, ""area_adicio"": 0}";210.6217;0;0;0;0;Manuel Antonio Mesones Muro
Lambayeque;Ferreñafe;140204;5g;claro;5g;"{""area_garant"": 0, ""area_adicio"": 0}";210.6217;0;0;0;0;Manuel Antonio Mesones Muro
Lambayeque;Ferreñafe;140204;5g;entel;5g;"{""area_garant"": 0, ""area_adicio"": 0}";210.6217;0;0;0;0;Manuel Antonio Mesones Muro
Lambayeque;Ferreñafe;140204;5g;movistar;5g;"{""area_garant"": 0, ""area_adicio"": 0}";210.6217;0;0;0;0;Manuel Antonio Mesones Muro
Lambayeque;Ferreñafe;140205;2g;bitel;2g;"{""area_garant"": 0, ""area_adicio"": 0}";553.0722;0;0;93.824117622756;18.16227223383;Pitipo
Lambayeque;Ferreñafe;140205;2g;claro;2g;"{""area_garant"": 9.7974, ""area_adicio"": 51.6934}";553.0722;9.7974;51.6934;93.824117622756;18.16227223383;Pitipo
Lambayeque;Ferreñafe;140205;2g;entel;2g;"{""area_garant"": 0, ""area_adicio"": 90.2782}";553.0722;0;90.2782;93.824117622756;18.16227223383;Pitipo
Lambayeque;Ferreñafe;140205;2g;movistar;2g;"{""area_garant"": 8.3649, ""area_adicio"": 60.3228}";553.0722;8.3649;60.3228;93.824117622756;18.16227223383;Pitipo
Lambayeque;Ferreñafe;140205;3g;bitel;3g;"{""area_garant"": 70.4584, ""area_adicio"": 92.6118}";553.0722;70.4584;92.6118;97.589841642131;79.216980605945;Pitipo
Lambayeque;Ferreñafe;140205;3g;claro;3g;"{""area_garant"": 10.1912, ""area_adicio"": 70.0585}";553.0722;10.1912;70.0585;97.589841642131;79.216980605945;Pitipo
Lambayeque;Ferreñafe;140205;3g;entel;3g;"{""area_garant"": 0, ""area_adicio"": 88.5141}";553.0722;0;88.5141;97.589841642131;79.216980605945;Pitipo
Lambayeque;Ferreñafe;140205;3g;movistar;3g;"{""area_garant"": 24.9555, ""area_adicio"": 32.6232}";553.0722;24.9555;32.6232;97.589841642131;79.216980605945;Pitipo
Lambayeque;Ferreñafe;140205;4g;bitel;4g;"{""area_garant"": 70.0979, ""area_adicio"": 96.0516}";553.0722;70.0979;96.0516;98.347308376864;76.797785824865;Pitipo
Lambayeque;Ferreñafe;140205;4g;claro;4g;"{""area_garant"": 5.7991, ""area_adicio"": 76.0885}";553.0722;5.7991;76.0885;98.347308376864;76.797785824865;Pitipo
Lambayeque;Ferreñafe;140205;4g;entel;4g;"{""area_garant"": 1.8511, ""area_adicio"": 88.1445}";553.0722;1.8511;88.1445;98.347308376864;76.797785824865;Pitipo
Lambayeque;Ferreñafe;140205;4g;movistar;4g;"{""area_garant"": 33.0055, ""area_adicio"": 95.9851}";553.0722;33.0055;95.9851;98.347308376864;76.797785824865;Pitipo
Lambayeque;Ferreñafe;140205;5g;bitel;5g;"{""area_garant"": 0, ""area_adicio"": 0}";553.0722;0;0;0;0;Pitipo
Lambayeque;Ferreñafe;140205;5g;claro;5g;"{""area_garant"": 0, ""area_adicio"": 0}";553.0722;0;0;0;0;Pitipo
Lambayeque;Ferreñafe;140205;5g;entel;5g;"{""area_garant"": 0, ""area_adicio"": 0}";553.0722;0;0;0;0;Pitipo
Lambayeque;Ferreñafe;140205;5g;movistar;5g;"{""area_garant"": 0, ""area_adicio"": 0}";553.0722;0;0;0;0;Pitipo
Lambayeque;Ferreñafe;140206;2g;bitel;2g;"{""area_garant"": 0, ""area_adicio"": 0}";31.2505;0;0;99.980053122883;42.071243652622;Pueblo Nuevo
Lambayeque;Ferreñafe;140206;2g;claro;2g;"{""area_garant"": 29.3218, ""area_adicio"": 98.1104}";31.2505;29.3218;98.1104;99.980053122883;42.071243652622;Pueblo Nuevo
Lambayeque;Ferreñafe;140206;2g;entel;2g;"{""area_garant"": 0, ""area_adicio"": 99.9196}";31.2505;0;99.9196;99.980053122883;42.071243652622;Pueblo Nuevo
Lambayeque;Ferreñafe;140206;2g;movistar;2g;"{""area_garant"": 32.7445, ""area_adicio"": 93.2428}";31.2505;32.7445;93.2428;99.980053122883;42.071243652622;Pueblo Nuevo
Lambayeque;Ferreñafe;140206;3g;bitel;3g;"{""area_garant"": 82.1165, ""area_adicio"": 99.7105}";31.2505;82.1165;99.7105;99.998628234657;93.803549891614;Pueblo Nuevo
Lambayeque;Ferreñafe;140206;3g;claro;3g;"{""area_garant"": 43.1686, ""area_adicio"": 94.3857}";31.2505;43.1686;94.3857;99.998628234657;93.803549891614;Pueblo Nuevo
Lambayeque;Ferreñafe;140206;3g;entel;3g;"{""area_garant"": 0, ""area_adicio"": 98.8426}";31.2505;0;98.8426;99.998628234657;93.803549891614;Pueblo Nuevo
Lambayeque;Ferreñafe;140206;3g;movistar;3g;"{""area_garant"": 93.2326, ""area_adicio"": 93.2326}";31.2505;93.2326;93.2326;99.998628234657;93.803549891614;Pueblo Nuevo
Lambayeque;Ferreñafe;140206;4g;bitel;4g;"{""area_garant"": 82.5026, ""area_adicio"": 100}";31.2505;82.5026;100;100;93.205547540984;Pueblo Nuevo
Lambayeque;Ferreñafe;140206;4g;claro;4g;"{""area_garant"": 19.5697, ""area_adicio"": 94.7615}";31.2505;19.5697;94.7615;100;93.205547540984;Pueblo Nuevo
Lambayeque;Ferreñafe;140206;4g;entel;4g;"{""area_garant"": 0.0864, ""area_adicio"": 99.7943}";31.2505;0.0864;99.7943;100;93.205547540984;Pueblo Nuevo
Lambayeque;Ferreñafe;140206;4g;movistar;4g;"{""area_garant"": 93.2048, ""area_adicio"": 99.5473}";31.2505;93.2048;99.5473;100;93.205547540984;Pueblo Nuevo
Lambayeque;Ferreñafe;140206;5g;bitel;5g;"{""area_garant"": 0, ""area_adicio"": 0}";31.2505;0;0;0;0;Pueblo Nuevo
Lambayeque;Ferreñafe;140206;5g;claro;5g;"{""area_garant"": 0, ""area_adicio"": 0}";31.2505;0;0;0;0;Pueblo Nuevo
Lambayeque;Ferreñafe;140206;5g;entel;5g;"{""area_garant"": 0, ""area_adicio"": 0}";31.2505;0;0;0;0;Pueblo Nuevo
Lambayeque;Ferreñafe;140206;5g;movistar;5g;"{""area_garant"": 0, ""area_adicio"": 0}";31.2505;0;0;0;0;Pueblo Nuevo
Lambayeque;Lambayeque;140301;2g;bitel;2g;"{""area_garant"": 0, ""area_adicio"": 0}";327.6383;0;0;99.966173110942;76.860804588553;Lambayeque
Lambayeque;Lambayeque;140301;2g;claro;2g;"{""area_garant"": 35.9916, ""area_adicio"": 97.2232}";327.6383;35.9916;97.2232;99.966173110942;76.860804588553;Lambayeque
Lambayeque;Lambayeque;140301;2g;entel;2g;"{""area_garant"": 0, ""area_adicio"": 98.8487}";327.6383;0;98.8487;99.966173110942;76.860804588553;Lambayeque
Lambayeque;Lambayeque;140301;2g;movistar;2g;"{""area_garant"": 74.2133, ""area_adicio"": 85.6716}";327.6383;74.2133;85.6716;99.966173110942;76.860804588553;Lambayeque
Lambayeque;Lambayeque;140301;3g;bitel;3g;"{""area_garant"": 81.3351, ""area_adicio"": 93.5289}";327.6383;81.3351;93.5289;99.792668277389;85.04345640944;Lambayeque
Lambayeque;Lambayeque;140301;3g;claro;3g;"{""area_garant"": 27.3795, ""area_adicio"": 93.7231}";327.6383;27.3795;93.7231;99.792668277389;85.04345640944;Lambayeque
Lambayeque;Lambayeque;140301;3g;entel;3g;"{""area_garant"": 0, ""area_adicio"": 98.1286}";327.6383;0;98.1286;99.792668277389;85.04345640944;Lambayeque
Lambayeque;Lambayeque;140301;3g;movistar;3g;"{""area_garant"": 35.1817, ""area_adicio"": 48.0727}";327.6383;35.1817;48.0727;99.792668277389;85.04345640944;Lambayeque
Lambayeque;Lambayeque;140301;4g;bitel;4g;"{""area_garant"": 78.5324, ""area_adicio"": 99.9285}";327.6383;78.5324;99.9285;100;93.554140359886;Lambayeque
Lambayeque;Lambayeque;140301;4g;claro;4g;"{""area_garant"": 21.213, ""area_adicio"": 90.6034}";327.6383;21.213;90.6034;100;93.554140359886;Lambayeque
Lambayeque;Lambayeque;140301;4g;entel;4g;"{""area_garant"": 1.6161, ""area_adicio"": 95.9217}";327.6383;1.6161;95.9217;100;93.554140359886;Lambayeque
Lambayeque;Lambayeque;140301;4g;movistar;4g;"{""area_garant"": 87.5752, ""area_adicio"": 98.3982}";327.6383;87.5752;98.3982;100;93.554140359886;Lambayeque
Lambayeque;Lambayeque;140301;5g;bitel;5g;"{""area_garant"": 0, ""area_adicio"": 0}";327.6383;0;0;0;0;Lambayeque
Lambayeque;Lambayeque;140301;5g;claro;5g;"{""area_garant"": 0, ""area_adicio"": 0}";327.6383;0;0;0;0;Lambayeque
Lambayeque;Lambayeque;140301;5g;entel;5g;"{""area_garant"": 0, ""area_adicio"": 0}";327.6383;0;0;0;0;Lambayeque
Lambayeque;Lambayeque;140301;5g;movistar;5g;"{""area_garant"": 0, ""area_adicio"": 0}";327.6383;0;0;0;0;Lambayeque
Lambayeque;Lambayeque;140302;2g;bitel;2g;"{""area_garant"": 0, ""area_adicio"": 0}";77.7467;0;0;98.665545786228;38.562487358684;Chochope
Lambayeque;Lambayeque;140302;2g;claro;2g;"{""area_garant"": 0, ""area_adicio"": 66.5447}";77.7467;0;66.5447;98.665545786228;38.562487358684;Chochope
Lambayeque;Lambayeque;140302;2g;entel;2g;"{""area_garant"": 0, ""area_adicio"": 63.7626}";77.7467;0;63.7626;98.665545786228;38.562487358684;Chochope
Lambayeque;Lambayeque;140302;2g;movistar;2g;"{""area_garant"": 38.5625, ""area_adicio"": 89.3924}";77.7467;38.5625;89.3924;98.665545786228;38.562487358684;Chochope
Lambayeque;Lambayeque;140302;3g;bitel;3g;"{""area_garant"": 25.4707, ""area_adicio"": 56.1601}";77.7467;25.4707;56.1601;78.784848150051;25.4707495889;Chochope
Lambayeque;Lambayeque;140302;3g;claro;3g;"{""area_garant"": 0, ""area_adicio"": 40.2377}";77.7467;0;40.2377;78.784848150051;25.4707495889;Chochope
Lambayeque;Lambayeque;140302;3g;entel;3g;"{""area_garant"": 0, ""area_adicio"": 57.2176}";77.7467;0;57.2176;78.784848150051;25.4707495889;Chochope
Lambayeque;Lambayeque;140302;3g;movistar;3g;"{""area_garant"": 0, ""area_adicio"": 0.4908}";77.7467;0;0.4908;78.784848150051;25.4707495889;Chochope
Lambayeque;Lambayeque;140302;4g;bitel;4g;"{""area_garant"": 27.1715, ""area_adicio"": 66.472}";77.7467;27.1715;66.472;68.477874871531;27.171496813977;Chochope
Lambayeque;Lambayeque;140302;4g;claro;4g;"{""area_garant"": 0, ""area_adicio"": 28.178}";77.7467;0;28.178;68.477874871531;27.171496813977;Chochope
Lambayeque;Lambayeque;140302;4g;entel;4g;"{""area_garant"": 0, ""area_adicio"": 43.5099}";77.7467;0;43.5099;68.477874871531;27.171496813977;Chochope
Lambayeque;Lambayeque;140302;4g;movistar;4g;"{""area_garant"": 0, ""area_adicio"": 1.8524}";77.7467;0;1.8524;68.477874871531;27.171496813977;Chochope
Lambayeque;Lambayeque;140302;5g;bitel;5g;"{""area_garant"": 0, ""area_adicio"": 0}";77.7467;0;0;0;0;Chochope
Lambayeque;Lambayeque;140302;5g;claro;5g;"{""area_garant"": 0, ""area_adicio"": 0}";77.7467;0;0;0;0;Chochope
Lambayeque;Lambayeque;140302;5g;entel;5g;"{""area_garant"": 0, ""area_adicio"": 0}";77.7467;0;0;0;0;Chochope
Lambayeque;Lambayeque;140302;5g;movistar;5g;"{""area_garant"": 0, ""area_adicio"": 0}";77.7467;0;0;0;0;Chochope
Lambayeque;Lambayeque;140303;2g;bitel;2g;"{""area_garant"": 0, ""area_adicio"": 0}";24.1885;0;0;100;54.199547822962;Illimo
